payoff_date,seed_00,seed_01,seed_02,seed_03,seed_04,ensemble_return
2017-03-31,-0.10446640849113464,0.011525927111506462,-0.058541178703308105,-0.019296124577522278,-0.017743617296218872,-0.037704280391335485
2017-04-30,0.13631227612495422,0.15426915884017944,0.2589871883392334,0.14421266317367554,0.19351258873939514,0.17745877504348756
2017-05-31,0.03414907306432724,0.07651747018098831,0.14566759765148163,0.068568155169487,0.14006765186786652,0.09299398958683014
2017-06-30,0.007387634366750717,-0.028920676559209824,-0.028165340423583984,-0.04074980691075325,-0.08499322831630707,-0.03508828356862068
2017-07-31,0.08225618302822113,0.13125157356262207,0.17485494911670685,0.10629799962043762,0.15659475326538086,0.13025109171867372
2017-08-31,-0.02264295518398285,0.04553203284740448,0.034095171838998795,0.0451151579618454,0.03470996767282486,0.027361875027418138
2017-09-30,0.10549727827310562,0.03998972475528717,0.03400558978319168,0.013145670294761658,-0.043933477252721786,0.02974095717072487
2017-10-31,0.16370128095149994,0.17104658484458923,0.26172176003456116,0.12623463571071625,0.2377663254737854,0.1920941174030304
2017-11-30,0.08585413545370102,0.006742972880601883,0.07021956145763397,0.029645271599292755,0.03915805369615555,0.04632399901747704
2017-12-31,-0.01668008416891098,-0.033596791326999664,-0.05966772139072418,-0.028577424585819244,-0.04604364559054375,-0.036913133412599566
2018-01-31,0.33312666416168213,0.15270060300827026,0.1814597249031067,0.20053234696388245,0.14583450555801392,0.20273076891899108
2018-02-28,-0.17049457132816315,-0.02771991491317749,-0.040739115327596664,-0.013437395915389061,-0.01405026949942112,-0.053288253396749495
2018-03-31,0.06669707596302032,0.04463474452495575,0.012284375727176666,0.027271291241049767,0.019745880737900734,0.034126673638820645
2018-04-30,0.00306578166782856,-0.056585345417261124,-0.0975675880908966,-0.03012823686003685,-0.05227944627404213,-0.04669896699488163
2018-05-31,0.28990399837493896,0.05559372529387474,0.08262479305267334,0.09387730062007904,0.03604990988969803,0.11160994544625283
2018-06-30,0.07356374710798264,0.05759063735604286,0.04185820370912552,0.09637007862329483,0.08285601437091827,0.07044773623347282
2018-07-31,0.22055131196975708,0.21921610832214355,0.20903533697128296,0.13881006836891174,0.2070060819387436,0.19892378151416779
2018-08-31,0.3766748905181885,0.1940590739250183,0.1663351058959961,0.18180552124977112,0.13727004826068878,0.21122892796993256
2018-09-30,-0.11904476583003998,-0.05049138516187668,-0.041787661612033844,-0.02982194907963276,-0.03201247751712799,-0.05463164784014225
2018-10-31,-0.5011735558509827,-0.05786936357617378,-0.09163648635149002,-0.0016086623072624207,0.07788173109292984,-0.1148812673985958
2018-11-30,0.062423065304756165,0.05155576393008232,-0.00526823103427887,0.05571412295103073,0.08638227730989456,0.05016139969229698
2018-12-31,-0.7571088075637817,-0.11745373904705048,-0.17117467522621155,-0.015087563544511795,0.034127235412597656,-0.20533950999379158
2019-01-31,0.21055573225021362,0.16515789926052094,0.16038298606872559,0.2226022332906723,0.08975964039564133,0.16969169825315475
2019-02-28,0.14281819760799408,0.1875947117805481,0.15186810493469238,0.05893458425998688,0.16639655828475952,0.14152243137359619
2019-03-31,0.08090417087078094,0.03272978961467743,0.03166143596172333,0.03813648968935013,0.030841749161481857,0.042854727059602735
2019-04-30,0.07223670929670334,0.11955521255731583,0.07546652853488922,0.13272324204444885,0.1548663228750229,0.11096960306167603
2019-05-31,-0.01630105823278427,-0.11851511895656586,-0.056690067052841187,0.06992916017770767,0.040397804230451584,-0.016235855966806413
2019-06-30,0.15382957458496094,0.12559619545936584,0.08159472793340683,0.10284581780433655,0.09669779241085052,0.11211282163858413
2019-07-31,0.09517604112625122,0.0017341375350952148,0.03466319665312767,0.06573774665594101,0.07739022374153137,0.054940269142389295
2019-08-31,-0.008306790143251419,-0.07439757138490677,-0.07108920812606812,-0.12006207555532455,-0.013707917183637619,-0.05751271247863769
2019-09-30,0.008380671963095665,0.09476059675216675,0.08549974858760834,0.1644459366798401,0.10872907191514969,0.09236320517957211
2019-10-31,0.13630709052085876,0.1282663643360138,0.10200460255146027,0.050441790372133255,0.11839323490858078,0.10708261653780937
2019-11-30,0.03192877024412155,0.05673164129257202,0.028213035315275192,-0.004284742288291454,-0.01297854445874691,0.01992203202098608
2019-12-31,-0.11899415403604507,-0.013831822201609612,0.04416700452566147,-0.0655193030834198,0.09052930772304535,-0.012729793414473533
2020-01-31,0.25804829597473145,0.14865583181381226,0.1288115531206131,0.1755695343017578,0.029397718608379364,0.14809658676385878
2020-02-29,-0.2619306743144989,-0.28865286707878113,-0.23158347606658936,-0.35566508769989014,-0.34714475274086,-0.2969953715801239
2020-03-31,-0.34175020456314087,-0.29913461208343506,-0.33574050664901733,-0.42888277769088745,-0.22487349808216095,-0.3260763198137283
2020-04-30,0.36200517416000366,0.5112767219543457,0.6097348928451538,0.5334852933883667,0.11330479383468628,0.42596137523651123
2020-05-31,0.14171727001667023,0.2908141314983368,0.26155799627304077,0.055216848850250244,0.11840018630027771,0.17354128658771514
2020-06-30,0.20362703502178192,0.3626634478569031,0.32541292905807495,0.17860934138298035,0.17841778695583344,0.24974610805511474
2020-07-31,0.3502984046936035,0.2906950116157532,0.25981736183166504,0.22150158882141113,0.1800372302532196,0.26046991944313047
2020-08-31,0.059157636016607285,0.06505779922008514,0.07156826555728912,0.1032479852437973,0.14193350076675415,0.0881930373609066
2020-09-30,-0.053801070898771286,-0.07373183965682983,-0.06878260523080826,-0.0574200265109539,-0.15333980321884155,-0.08141506910324096
2020-10-31,0.1160496398806572,0.08618827909231186,0.01419603731483221,0.16625761985778809,0.16004136204719543,0.10854658763855696
2020-11-30,0.007850080728530884,0.03260344639420509,0.2391425371170044,-0.026488203555345535,0.24121032655239105,0.09886363744735718
2020-12-31,0.008592739701271057,0.14524707198143005,0.21831466257572174,0.0039043575525283813,0.17538264393806458,0.11028829514980316
2021-01-31,0.4540154039859772,0.0190231055021286,0.3270895183086395,-0.10430677980184555,-0.126207634806633,0.11392272263765335
2021-02-28,0.2259039580821991,0.10138881206512451,0.2957506775856018,0.2715734839439392,0.30073755979537964,0.23907089829444886
2021-03-31,-0.007628228515386581,0.37956130504608154,0.15499642491340637,0.4491833746433258,0.41935300827026367,0.2790931768715382
2021-04-30,0.12484242022037506,0.24217736721038818,0.169854536652565,0.33231815695762634,0.2851637005805969,0.2308712363243103
2021-05-31,0.08487594127655029,0.21226051449775696,0.13143566250801086,0.2578398883342743,0.2174835354089737,0.18077910840511321
2021-06-30,0.09735237061977386,-0.11386974900960922,0.014504651539027691,-0.14898742735385895,-0.20326945185661316,-0.07085392121225595
2021-07-31,0.32558155059814453,0.4254749119281769,0.3629741072654724,0.5437827706336975,0.41897153854370117,0.4153569757938385
2021-08-31,0.12759485840797424,0.08713950961828232,0.11025592684745789,0.07489852607250214,0.09918317943811417,0.09981440007686615
2021-09-30,-0.0467483252286911,-0.03662678599357605,-0.05937745422124863,0.032162535935640335,-0.01205791812390089,-0.024529589526355266
2021-10-31,0.05592944100499153,0.24077022075653076,0.10798633098602295,0.23404541611671448,0.2619062066078186,0.18012752309441565
2021-11-30,0.06357765197753906,0.09650053828954697,0.05424407869577408,0.3162286877632141,0.18579518795013428,0.1432692289352417
2021-12-31,0.007408724166452885,0.37734997272491455,0.07666578888893127,0.3993985950946808,0.42070654034614563,0.25630592424422505
2022-01-31,-0.03172844648361206,0.3303544521331787,0.28559619188308716,0.2628517150878906,0.1891252100467682,0.2072398245334625
2022-02-28,-0.002309068338945508,0.08254384994506836,0.05177219957113266,-0.0021281347144395113,0.042984671890735626,0.034572703670710324
2022-03-31,-0.022298961877822876,-0.01663140207529068,0.008464961312711239,-0.03133288398385048,0.004608619026839733,-0.011437933519482612
2022-04-30,-0.11004553735256195,0.41247814893722534,0.4432598352432251,0.18372151255607605,0.17844054102897644,0.2215709000825882
2022-05-31,0.15183743834495544,0.35731983184814453,0.24938951432704926,0.25644153356552124,0.2903873920440674,0.26107514202594756
2022-06-30,0.15635666251182556,-0.0108746737241745,0.017752354964613914,-0.025336818769574165,0.04855994135141373,0.03729149326682091
2022-07-31,-0.004007857292890549,0.047290850430727005,0.006834130734205246,0.14298899471759796,0.01967821642756462,0.04255686700344086
2022-08-31,0.2255222499370575,0.044831283390522,0.022568365558981895,0.0299106165766716,0.014595717191696167,0.06748564653098583
2022-09-30,-0.028830252587795258,0.09231837838888168,0.16557392477989197,0.01073428988456726,0.08594448864459991,0.06514816582202912
2022-10-31,0.24881359934806824,0.4110359251499176,0.30854055285453796,0.3549415171146393,0.2541733682155609,0.3155009925365448
2022-11-30,-0.2180667668581009,0.042540863156318665,0.060681410133838654,-0.0378154031932354,0.03309216350317001,-0.02391354665160179
2022-12-31,0.0575484074652195,0.12663720548152924,0.09412357211112976,0.01442658994346857,0.053903765976428986,0.0693279081955552
2023-01-31,-0.1372271478176117,-0.201239675283432,-0.20896655321121216,-0.06311929225921631,-0.12944148480892181,-0.1479988306760788
2023-02-28,0.057602062821388245,0.006541628390550613,0.030590884387493134,0.027073409408330917,-0.05774368345737457,0.012812860310077667
2023-03-31,0.026256807148456573,0.05306970328092575,0.1616760492324829,0.1296972781419754,0.04560690373182297,0.08326134830713272
2023-04-30,-0.07396169006824493,-0.01821291819214821,-0.08635726571083069,-0.0436963327229023,-0.043701399117708206,-0.05318592116236687
2023-05-31,0.23136316239833832,0.13359054923057556,0.11733318120241165,0.15308474004268646,0.2374415397644043,0.17456263452768325
2023-06-30,-0.04421694576740265,0.06520627439022064,0.043099790811538696,0.06326881051063538,-0.049296118319034576,0.015612362325191498
2023-07-31,-0.03487828001379967,-0.03139720857143402,0.03552529588341713,-0.16689318418502808,0.00040771812200546265,-0.03944713175296784
2023-08-31,0.07034066319465637,0.18905220925807953,0.06345707923173904,0.0964396744966507,-0.03724747896194458,0.07640842944383622
2023-09-30,0.027458559721708298,0.07039967179298401,0.03244310989975929,0.1266060173511505,0.0941794216632843,0.07021735608577728
2023-10-31,0.10859724134206772,0.13128282129764557,0.047651924192905426,0.08806605637073517,0.1177675873041153,0.09867312610149384
2023-11-30,0.2483491599559784,0.22257402539253235,0.3059956431388855,0.16076238453388214,0.18910884857177734,0.22535801231861113
2023-12-31,0.13474544882774353,0.18275336921215057,0.20033800601959229,0.15253731608390808,0.23471370339393616,0.18101756870746613
2024-01-31,0.19757992029190063,0.1700938642024994,0.19554780423641205,0.13297784328460693,0.2562412619590759,0.19048813879489898
2024-02-29,0.08897916972637177,0.03179258853197098,-0.041114162653684616,-0.09857203811407089,-0.1445639431476593,-0.03269567713141441
2024-03-31,0.16351306438446045,0.14618049561977386,0.12805113196372986,0.201598659157753,0.22128364443778992,0.17212539911270142
2024-04-30,-0.1883907914161682,-0.1212628185749054,-0.13922454416751862,-0.15563176572322845,-0.13661128282546997,-0.14822424054145814
2024-05-31,0.04299759492278099,-0.023940052837133408,-0.032850634306669235,0.08515740185976028,0.09396013617515564,0.03306488916277885
2024-06-30,-0.02020300179719925,0.02134816348552704,0.011147761717438698,-0.0113971047103405,0.03834817558526993,0.007848798856139183
2024-07-31,0.13917803764343262,0.08569706976413727,0.07397447526454926,0.08986054360866547,0.2610872685909271,0.12995947897434235
2024-08-31,0.11054874956607819,0.17752936482429504,0.06688905507326126,0.08747268468141556,0.2276143580675125,0.13401084244251252
2024-09-30,-0.03433023393154144,-0.01632797159254551,-0.03045111894607544,0.003911114763468504,-0.013348652049899101,-0.018109372351318598
2024-10-31,-0.04107087850570679,-0.027962053194642067,-0.02996545471251011,-0.04525066912174225,-0.03439381346106529,-0.0357285737991333
2024-11-30,0.20727883279323578,0.11388470977544785,0.16382619738578796,0.2284388244152069,0.21624214947223663,0.18593414276838302
2024-12-31,-0.1600867062807083,-0.024959105998277664,-0.15625296533107758,-0.1261645406484604,-0.0760921835899353,-0.10871110036969185
