date,payoff_date,raw_return,missing_return_share,scale,vol_target_return,trade_notional,turnover_half_l1,gross_exposure,long_exposure,short_exposure,net_exposure,missing_stress,return_missing30pct_adverse,net_return_5bps,net_return_10bps,net_return_25bps,net_return_10bps_borrow100bps,net_return_10bps_borrow300bps
2015-11-30,2015-12-31,0.16735036671161652,0.0036496350364964014,0.18603216768738337,0.031132551482640543,1.936668101041885,0.9683340505209425,3.5702743550893272,1.8248177379473047,1.7454566171420223,0.07936112080528246,0.0034308433290725564,0.027701708153567987,0.0301642174321196,0.029195883381598658,0.026290881230035833,0.027741336200646973,0.0248322418387436
2015-12-31,2016-01-31,0.6828472018241882,0.00872913992297819,0.18753749623029595,0.12805945453797182,1.6285089006650308,0.8142544503325154,3.3339109328305847,1.69890625344364,1.635004679386945,0.06390157405669505,0.007617370993672932,0.12044208354429889,0.12724520008763932,0.12643094563730678,0.12398818228630924,0.12506844173781767,0.12234343393883942
2016-01-31,2016-02-29,0.09562095254659653,0.0057682223387519604,0.158586090020469,0.015164152988397551,1.5897963976320195,0.7948981988160098,2.7393456409601673,1.4310174163024938,1.3083282246576735,0.1226891916448202,0.004771465132453936,0.010392687855943616,0.014369254789581542,0.013574356590765531,0.011189661994317503,0.01248408307021747,0.010303536029121348
2016-02-29,2016-03-31,-0.10195142030715942,0.005284015852047519,0.1589449610410084,-0.016204664528796927,1.6097308630662834,0.8048654315331417,3.09230616796148,1.66579039366184,1.4265157742996406,0.23927461936219957,0.005274232847797107,-0.021478897376594034,-0.017009529960330068,-0.017814395391863212,-0.020228991686462635,-0.019003158537112912,-0.021380684827612313
2016-03-31,2016-04-30,-0.10430708527565002,0.005664958187213354,0.15656522896859817,-0.01633086268922924,1.7798461008487945,0.8899230504243972,2.9107811958978074,1.7049939130626266,1.2057872828351806,0.4992066302274458,0.0056243249148077495,-0.02195518760403699,-0.01722078573965364,-0.018110708790078034,-0.020780477941351228,-0.019115531525774016,-0.021125176997165984
2016-04-30,2016-05-31,0.11442811787128448,0.008053691275167751,0.15435534526679942,0.01766259164225214,1.8951590989965692,0.9475795494982846,3.0652507995843026,1.6655196200423954,1.3997311795419072,0.2657884405004882,0.00774946622748375,0.009913125414768388,0.016715012092753855,0.01576743254325557,0.012924693894760714,0.014600989893637315,0.012268104594400803
2016-05-31,2016-06-30,0.35851767659187317,0.005409791723018698,0.15473213224986576,0.05547420454832832,1.45996235406181,0.729981177030905,3.09478679659116,1.6535827826241971,1.4412040139669628,0.21237876865723437,0.004778277800177933,0.050695926748150384,0.05474422337129741,0.05401424219426651,0.05182429866317379,0.05281323884929404,0.050411232159349104
2016-06-30,2016-07-31,0.005383921787142754,0.00688705234159781,0.1511903831882036,0.0008139971980534309,1.3810512450805246,0.6905256225402623,2.9088266613558207,1.502739959432808,1.4060867019230125,0.09665325750979542,0.005527270339468876,-0.004713273141415445,0.00012347157551316859,-0.0005670540470270937,-0.0026386309146478808,-0.0017387929652962707,-0.0040822708018346246
2016-07-31,2016-08-31,-0.0733773484826088,0.006327372764786787,0.15186370406494473,-0.011143355935033223,1.912800736425458,0.956400368212729,3.0698114870276494,1.6947394094778696,1.3750720775497798,0.3196673319280896,0.005330721730359177,-0.0164740776653924,-0.012099756303245952,-0.013056156671458681,-0.01592535777609687,-0.01420205006941683,-0.01649383686533313
2016-08-31,2016-09-30,-0.14202772080898285,0.006553795740032786,0.15158525397171788,-0.021529308129853906,1.512585480730592,0.756292740365296,2.9908598887235724,1.5724426933698856,1.4184171953536866,0.15402549801619905,0.005856381169992127,-0.027385689299846035,-0.0222856008702192,-0.023041893610584497,-0.025310771831680387,-0.0242239079400459,-0.026587936598968714
2016-09-30,2016-10-31,0.41848456859588623,0.008516483516483486,0.14845787975566477,0.06212733176420932,1.4750481105454933,0.7375240552727467,2.862701763046841,1.441739297926723,1.4209624651201185,0.020776832806604306,0.007908375953119752,0.05421895581108957,0.061389807708936574,0.060652283653663826,0.05843971148784559,0.059468148266063725,0.05709987749086353
2016-10-31,2016-11-30,0.1208338737487793,0.005266075388026592,0.14368491508502765,0.017362004888988303,1.471104069190551,0.7355520345952755,2.4594382488017503,1.2021309615280587,1.257307287273692,-0.05517632574563316,0.003399597960555718,0.013962406928432584,0.01662645285439303,0.015890900819797753,0.013684244716011925,0.014843144747069676,0.012747632601613525
2016-11-30,2016-12-31,0.05613962188363075,0.006791171477079749,0.1436980166664954,0.008067152321084722,1.6884641602370616,0.8442320801185308,2.838794411896153,1.5654999413390718,1.2732944705570806,0.29220547078199127,0.005339145600315981,0.0027280067207687414,0.007222920240966191,0.00637868816084766,0.003845991920492068,0.005317609435383426,0.0031954519844549587
2016-12-31,2017-01-31,0.009777756407856941,0.0056802044873615065,0.14529329831631055,0.0014206424786309755,1.6199486943146526,0.8099743471573263,2.8038445879743352,1.4107836565561158,1.3930609314182198,0.017722725137895995,0.0050590309434852465,-0.0036383884648542707,0.0006106681314736492,-0.0001993062156836771,-0.0026292292571556556,-0.0013601903251988603,-0.0036819585442292267
2017-01-31,2017-02-28,-0.09813210368156433,0.003984063745019917,0.15036002581148225,-0.014755145642495065,1.6381011364159384,0.8190505682079692,2.7760973511825062,1.4035037573016185,1.3725935938808878,0.030910163420730774,0.0037241027312811454,-0.01847924837377621,-0.015574196210703033,-0.016393246778911002,-0.01885039848353491,-0.01753707477381174,-0.01982473076361322
2017-02-28,2017-03-31,-0.046386606991291046,0.005646527385657851,0.15033139706554755,-0.006973363434131278,1.4825580623662078,0.7412790311831039,2.7536740138915032,1.3882729368386082,1.365401077052895,0.022871859785713405,0.00440362690845268,-0.011376990342583958,-0.0077146424653143815,-0.008455921496497485,-0.010679758590046797,-0.009593755727374899,-0.011869424189129722
2017-03-31,2017-04-30,0.16264748573303223,0.005042016806722671,0.14966242906439334,0.024342217796021862,1.4399695691302008,0.7199847845651004,2.6649922400376305,1.303059325106088,1.3619329149315424,-0.05887358982545439,0.004659311305683287,0.019682906490338575,0.023622233011456762,0.022902248226891662,0.02074229387319636,0.021767304131115377,0.019497415939562807
2017-04-30,2017-05-31,0.11900106072425842,0.0066225165562914245,0.14982606107057905,0.017829460191536427,1.6853664223495095,0.8426832111747548,2.655609652352316,1.2789283336443242,1.3766813187079916,-0.09775298506366747,0.00486963165564352,0.012959828535892908,0.016986776980361672,0.016144093769186917,0.013616044135662654,0.014996859336930258,0.012702390472416938
2017-05-31,2017-06-30,-0.1710355430841446,0.006167647883375427,0.14982775973310472,-0.0256258722550323,1.4009055619300605,0.7004527809650303,2.663925296518038,1.318775036064987,1.345150260453051,-0.02637522438806414,0.005312935971566651,-0.03093880822659895,-0.026326325035997328,-0.02702677781696236,-0.02912813615985745,-0.028147736367339905,-0.03038965346809499
2017-06-30,2017-07-31,0.1245124340057373,0.007535584705554044,0.15076729615042156,0.018772403012152817,1.5658208787000059,0.7829104393500029,2.871218235935488,1.4464555945299709,1.4247626414055166,0.021692953124454323,0.006743490796641427,0.01202891221551139,0.017989492572802815,0.01720658213345281,0.014857850815402803,0.016019279932281544,0.013644675529939018
2017-07-31,2017-08-31,-0.008301006630063057,0.006929046563192931,0.15139023548663447,-0.0012566913485013602,1.7307794141870534,0.8653897070935267,2.7088550153993407,1.325928156891751,1.38292685850759,-0.05699870161583899,0.005566970433199747,-0.0068236617817011075,-0.002122081055594887,-0.0029874707626884136,-0.005583639883968994,-0.0041399098114447384,-0.006444787908957388
2017-08-31,2017-09-30,-0.05706905201077461,0.007192254495159034,0.15064907727837826,-0.008597400026574973,1.365287529677791,0.6826437648388956,2.6451873827809846,1.2972600338924263,1.3479273488885588,-0.050667314996132695,0.005571120950476624,-0.014168520977051596,-0.009280043791413868,-0.009962687556252764,-0.01201061885076945,-0.01108596034699323,-0.01333250592847416
2017-09-30,2017-10-31,0.21206267178058624,0.008419870895312931,0.14936635024478886,0.03167502730702475,1.5573725856006815,0.7786862928003407,2.909372636159283,1.4864718849922283,1.4229007511670548,0.06357113382517351,0.008219154801994762,0.023455872505029986,0.030896341014224407,0.030117654721424067,0.027781595843023043,0.028931904095451523,0.026560402843506428
2017-10-31,2017-11-30,0.026933852583169937,0.007004763239002565,0.1493493627856425,0.0040225537206588615,1.8067947641304467,0.9033973820652234,2.6534431333558444,1.2990965004897004,1.3543466328661442,-0.05525013237644388,0.0055169219422614695,-0.001494368221602608,0.003119156338593638,0.0022157589565284146,-0.0004944331896672557,0.0010871367624732944,-0.001170107625636946
2017-11-30,2017-12-31,-0.007050549611449242,0.007377979568671922,0.15084403550022957,-0.0010635333558855792,1.5212205790716231,0.7606102895358116,2.7491705178596506,1.3719647954702567,1.377205722389394,-0.0052409269191374674,0.006395062902120363,-0.007458596258005942,-0.0018241436454213907,-0.0025847539349572023,-0.004866584803564637,-0.0037324253702816974,-0.006027768240930688
2017-12-31,2018-01-31,0.02665584906935692,0.008205998868138109,0.15032953455018097,0.0040071613836363,1.444972650120026,0.722486325060013,2.6614694070962814,1.2813982897263856,1.3800711173698956,-0.09867282764350988,0.006139124679402497,-0.002131963295766197,0.003284675058576287,0.002562188733516274,0.0003947297583362353,0.0014121294690413611,-0.000887989059908465
2018-01-31,2018-02-28,0.06545092165470123,0.004570122822050826,0.15179236562226384,0.009934950230124555,1.7355877088130465,0.8677938544065232,2.7369322620564622,1.388490325032187,1.3484419370242757,0.04004838800791122,0.0033546264272097765,0.006580323802914778,0.009067156375718031,0.008199362521311508,0.005595980958091939,0.007075660907124612,0.004828257678750818
2018-02-28,2018-03-31,0.024053914472460747,0.005689900426742556,0.15554290195410403,0.0037414156604023657,1.410760850314685,0.7053804251573424,2.552306215903939,1.2425723374766156,1.309733878427323,-0.06716154095070773,0.004026954128856421,-0.0002855384684540556,0.0030360352352450234,0.0023306548100876807,0.00021451353461565334,0.0012392099113982449,-0.0009436798859806268
2018-03-31,2018-04-30,-0.058958735316991806,0.005396194262993426,0.15527852321319835,-0.00915502535054033,1.3865435712598724,0.6932717856299362,2.6809058229819716,1.2902134172345314,1.3906924057474401,-0.1004789885129086,0.0038228060299241723,-0.012977831380464502,-0.009848297136170267,-0.010541568921800203,-0.012621384278690011,-0.01170047925992307,-0.014018299936168804
2018-04-30,2018-05-31,-0.04474671185016632,0.005664117813650504,0.1548317431083319,-0.006928211394127502,1.7569663698568967,0.8784831849284483,2.6975681361544277,1.308538134676438,1.38903000147799,-0.08049186680155182,0.004355604876778453,-0.011283816270905956,-0.007806694579055951,-0.008685177763984399,-0.011320627318769743,-0.009842702765216057,-0.012157752767679374
2018-05-31,2018-06-30,0.07368636131286621,0.005430122892254974,0.15395707292435898,0.011344536502175607,1.6548238657951728,0.8274119328975864,2.8774864707510295,1.4345766471027421,1.442909823648287,-0.00833317654554483,0.0039039355924288936,0.007440600909746714,0.010517124569278022,0.009689712636380434,0.007207476837687675,0.008487287783340194,0.006082438077259717
2018-06-30,2018-07-31,0.18649733066558838,0.005994861547245267,0.15457263527622037,0.02882738387296066,1.509204755100302,0.754602377550151,2.7157960446622154,1.3374068260822227,1.3783892185799929,-0.04098239249777011,0.004335494515898642,0.024491889357062018,0.02807278149541051,0.02731817911786036,0.025054371985209906,0.026169521435710365,0.023872206071410378
2018-07-31,2018-08-31,-0.012058576568961143,0.006241134751773014,0.15629199780038958,-0.0018846590225919044,1.8140858081066602,0.9070429040533301,2.8215922070886763,1.3570383395647574,1.464553867523919,-0.10751552795916147,0.0048161738843974875,-0.006700832906989392,-0.0027917019266452342,-0.0036987448306985645,-0.006419873542858555,-0.004919206386968497,-0.007360129499508362
2018-08-31,2018-09-30,-0.020662130787968636,0.004817228676678997,0.15643433847995725,-0.0032322667614022313,1.5768390960271659,0.7884195480135829,2.914634829146978,1.4761697496713322,1.438465079475646,0.03770467019568624,0.004210158937602088,-0.00744242569900432,-0.004020686309415814,-0.004809105857429398,-0.007174364501470146,-0.006007826756992436,-0.008405268556118513
2018-09-30,2018-10-31,0.40664708614349365,0.004225352112676051,0.17404813691035229,0.0707761677232986,1.5207384166862414,0.7603692083431207,3.032251793763115,1.4683648444123447,1.5638869493507699,-0.09552210493842547,0.004178870544149422,0.06659729717914918,0.07001579851495549,0.06925542930661237,0.066974321681583,0.0679521901821534,0.06534571193323545
2018-10-31,2018-11-30,0.01781228370964527,0.0077497924162746035,0.16511585060882839,0.002941090376003856,1.6336993393156964,0.8168496696578482,2.7169405353389067,1.3610808713387472,1.3558596640001601,0.005221207338587219,0.0064202324659801855,-0.0034791420899763295,0.002124240706346008,0.0013073910366881597,-0.0011431579722853856,0.00017750798335469295,-0.0020822581233122407
2018-11-30,2018-12-31,0.2861195504665375,0.007431874483897594,0.16502981027945626,0.04721825513073599,1.696704578981173,0.8483522894905865,3.174680507376785,1.5736047090663916,1.6010757983103936,-0.027471089244002322,0.007228180938960913,0.03999007419177508,0.046369902841245404,0.045521550551754816,0.04297649368328306,0.04418732071982949,0.04151886105597883
2018-12-31,2019-01-31,-0.20335517823696136,0.008606329816768454,0.1622670763026825,-0.03299785022352261,1.5852438373526707,0.7926219186763354,2.702532867393729,1.3897840678445288,1.3127487995492002,0.07703526829532867,0.006971405112058487,-0.0399692553355811,-0.03379047214219895,-0.034583094060875286,-0.03696095981690429,-0.035677051393832954,-0.03786496605974829
2019-01-31,2019-02-28,0.050527311861515045,0.006045616927727426,0.1919825825412732,0.009700363820041965,2.4369097297100484,1.2184548648550242,3.535297103214577,2.055011017790932,1.4802860854236444,0.5747249323672879,0.007320853322099048,0.0023795104979429165,0.00848190895518694,0.007263454090331916,0.0036080894957668435,0.00602988235247888,0.003562738876772805
2019-02-28,2019-03-31,0.02467210777103901,0.006635333149018541,0.19225403194285665,0.004743312195510935,1.8486473078018628,0.9243236539009314,3.5554052591525904,2.0074156338435087,1.5479896253090817,0.45942600853442705,0.007936423988280282,-0.003193111792769347,0.0038189885416100035,0.002894664887709072,0.00012169392600627771,0.0016046735332848371,-0.0009753091755636324
2019-03-31,2019-04-30,0.07621000707149506,0.006942515967786722,0.195030482174207,0.014863274425653404,1.8361170648147416,0.9180585324073708,3.545595724024115,1.9767540367682106,1.5688416872559046,0.407912349512306,0.008156838687456723,0.006706435738196681,0.013945215893246033,0.013027157360838662,0.010272981763616549,0.011719789288125409,0.0091050531426989
2019-04-30,2019-05-31,-0.07262232899665833,0.006080707573244859,0.1982180795306743,-0.014395058584762414,2.474328477742719,1.2371642388713595,3.696791688306558,2.0097548611744003,1.6870368271321579,0.32271803404224236,0.006821051166469285,-0.0212161097512317,-0.015632222823633773,-0.016869387062505133,-0.02058087977911921,-0.018275251085115265,-0.021086979130335526
2019-05-31,2019-06-30,0.05701792612671852,0.005254424778761035,0.1966038536622553,0.01120994400434265,2.0498430863960144,1.0249215431980072,3.4556752509798825,1.7731366170676617,1.682538633912221,0.09059798315544051,0.005333642280203725,0.0058763017241389255,0.010185022461144643,0.009160100917946636,0.006085336288352615,0.007757985389686452,0.004953754333166084
2019-06-30,2019-07-31,0.15906304121017456,0.005260243632336681,0.21061261166666065,0.03350068252891653,2.240625909921154,1.120312954960577,3.7917902225465037,2.221870151629725,1.5699200709167789,0.6519500807129456,0.007304473974966202,0.02619620855395033,0.03238036957395596,0.03126005661899538,0.027899117754113648,0.029951789893231395,0.02733525644170343
2019-07-31,2019-08-31,-0.03682371601462364,0.007943029307039162,0.20879346113237265,-0.00768855111844885,2.4757593763172063,1.2378796881586032,3.75384159834635,2.125392556571601,1.6284490417747488,0.49694351479685234,0.00866020479983689,-0.01634875591828574,-0.008926430806607454,-0.010164310494766056,-0.013877949559241865,-0.011521351362911679,-0.014235433099202928
2019-08-31,2019-09-30,0.21440443396568298,0.0043895747599451695,0.20997295164234656,0.04501913184498104,2.1614256758760635,1.0807128379380317,3.8857117989116556,2.1363990046945984,1.7493127942170579,0.3870862104775403,0.005831033506655414,0.03918809833832563,0.04393841900704301,0.042857706169104975,0.03961556765529088,0.041399945507257424,0.03848442418356233
2019-09-30,2019-10-31,0.10003428161144257,0.006936736958934486,0.2118875141102337,0.02119601525645163,2.232421537265674,1.116210768632837,3.8251183946371463,2.2265489781437653,1.5985694164933808,0.6279795616503847,0.008718399349888793,0.012477615906562836,0.020079804487818792,0.018963593719185955,0.015614961413287443,0.017631452538774805,0.014967170177952502
2019-10-31,2019-11-30,-0.1539592295885086,0.00904109589041091,0.23716596704480547,-0.03651388957083187,2.748169081746043,1.3740845408730216,4.343819307364134,2.4566019903032092,1.887217317060925,0.5693846732422841,0.012436378578060505,-0.048950268148892376,-0.03788797411170489,-0.03926205865257791,-0.04338431227519698,-0.04083473975012868,-0.04398010194523022
2019-11-30,2019-12-31,-0.05000770464539528,0.006079027355623046,0.22976818864051712,-0.011490179714442448,2.6323639325503407,1.3161819662751704,3.8566116359513574,2.3178713880626343,1.538740247888723,0.779131140173911,0.0071692035838339324,-0.01865938329827638,-0.012806361680717618,-0.014122543646992789,-0.0180710895458183,-0.015404827186900057,-0.017969394266714594
2019-12-31,2020-01-31,-0.017359338700771332,0.0079452054794521,0.22816002130035604,-0.003960707087728082,2.3063077955593556,1.1531538977796778,4.353767288444017,2.3950056894013025,1.9587615990427143,0.43624409035858785,0.010416141085490315,-0.014376848173218396,-0.00511386098550776,-0.0062670148832874376,-0.00972647657662647,-0.007899316215823033,-0.011163918880894224
2020-01-31,2020-02-29,-0.2327074110507965,0.005496015388843034,0.2276992751588985,-0.05298730882037021,2.715663713497224,1.357831856748612,4.141549324639827,2.142377589672425,1.999171734967403,0.143205854705022,0.0064038890359427786,-0.05939119785631299,-0.054345140677118826,-0.05570297253386744,-0.05977646810411327,-0.05736894897967361,-0.06070090187128595
2020-02-29,2020-03-31,-0.06022481620311737,0.004888647474198815,0.21747231286966556,-0.013097230071842445,2.1214680519649005,1.0607340259824503,3.6650752529673385,1.9128971474958263,1.752178105471512,0.1607190420243142,0.005140224230863171,-0.018237454302705618,-0.014157964097824896,-0.015218698123807346,-0.018400900201754694,-0.016678846545033606,-0.019599143387486126
2020-03-31,2020-04-30,0.006993506103754044,0.007013757755597538,0.21704887273552598,0.0015179326162888356,2.140925154021334,1.070462577010667,3.5764331446863267,1.911409495298871,1.6650236493874557,0.24638584591141516,0.007298266373427543,-0.005780333757138707,0.00044747003927816855,-0.0006229925377324984,-0.0038343802687644995,-0.002010512245555378,-0.004785551661201137
2020-04-30,2020-05-31,0.018837295472621918,0.00613660618996803,0.22002588004774215,0.004144692514082986,3.2582324866071053,1.6291162433035526,3.6527434265765546,2.236928552840142,1.4158148737364131,0.8211136791037286,0.006530661488318346,-0.0023859689742353595,0.002515576270779434,0.0008864600274758809,-0.004000888702434776,-0.00029338570063779687,-0.0026530771568651517
2020-05-31,2020-06-30,0.34309908747673035,0.005617977528089901,0.22154507455859,0.07601191291601642,2.052565300844993,1.0262826504224964,3.604878782616738,2.1765156172470923,1.4283631653696456,0.7481524518774467,0.0056813950350555874,0.07033051788096083,0.07498563026559392,0.07395934761517142,0.07088049966390393,0.07276904497736339,0.07038843970174731
2020-06-30,2020-07-31,0.33121153712272644,0.006079830822098842,0.21212492478861328,0.07025822240127934,1.8042243635763673,0.9021121817881836,3.2277541794754105,1.9985215482690328,1.2292326312063775,0.7692889170626553,0.005609274754607602,0.06464894764667174,0.06935611021949116,0.06845399803770297,0.06574766149233842,0.06742963751169766,0.06538091645968702
2020-07-31,2020-08-31,0.1842227578163147,0.006271230729030575,0.2006603841482917,0.036966209352279414,2.1543435761437304,1.0771717880718652,3.063531845149522,1.8788458843289253,1.1846859608205973,0.6941599235083282,0.005783344959377403,0.03118286439290201,0.03588903756420755,0.03481186577613568,0.03158035041192009,0.03382462747545185,0.03185015087408419
2020-08-31,2020-09-30,-0.12342500686645508,0.005379236148466915,0.19862051871690323,-0.02451473888645265,1.8074903233556794,0.9037451616778397,3.321493771172026,1.9574128274553666,1.3640809437166594,0.593331883738707,0.004903164818971555,-0.029417903705424204,-0.025418484048130487,-0.02632222920980833,-0.029033464694841846,-0.027458963329572213,-0.02973243156909998
2020-09-30,2020-10-31,0.04976849630475044,0.00536193029490617,0.1961516526154847,0.009762172798364444,1.7406990725594311,0.8703495362797156,3.1671506251452364,1.7896696654165194,1.3774809597287172,0.4121887056878025,0.004968346782386723,0.00479382601597772,0.008891823262084727,0.008021473725805013,0.005410425116965866,0.006873572926031081,0.00457777132648322
2020-10-31,2020-11-30,0.04373764246702194,0.006983615363953755,0.19974261469370866,0.008736271066901552,2.1677059092535176,1.0838529546267588,3.37558850492837,1.8687663872460747,1.5068221176822945,0.3619442695637802,0.005932895270012902,0.00280337579688865,0.007652418112274793,0.0065685651576480346,0.0033170062937677583,0.005312880059579456,0.0028015098634422983
2020-11-30,2020-12-31,0.11161766946315765,0.004108463434675413,0.1997901094821175,0.02230010640218307,2.1137172056397766,1.0568586028198883,3.553200007730892,2.051838443862537,1.5013615638683548,0.550476879994182,0.004607707644656081,0.01769239875752699,0.021243247799363183,0.020186389196543295,0.01701581338808363,0.018935254559986334,0.01643298528687241
2020-12-31,2021-01-31,0.13540838658809662,0.004706533776301258,0.19963696393379302,0.027032519189620945,1.9902999475275849,0.9951499737637924,3.479245382826701,1.995993519724012,1.4832518631026892,0.5127416566213227,0.00540815994489518,0.021624359244725763,0.026037369215857153,0.02504221924209336,0.022056769320801983,0.02380617602284112,0.02133408958433664
2021-01-31,2021-02-28,0.3357117474079132,0.004904632152588517,0.19874362862348177,0.06672057085137842,2.18963747515398,1.09481873757699,3.339075557447294,1.954632958408665,1.3844425990386289,0.5701903593700361,0.004926889135041554,0.06179368171633687,0.06562575211380142,0.06453093337622444,0.06124647716349347,0.06337723121035892,0.061069826878627866
2021-02-28,2021-03-31,0.5920859575271606,0.004381161007667056,0.1889929102082962,0.11190004820652374,1.8883686692757229,0.9441843346378614,3.5246684441522085,1.9513487636621103,1.5733196804900977,0.37802908317201245,0.004836281380643144,0.1070637668258806,0.11095586387188588,0.11001167953724802,0.10717912653333443,0.10870057980350628,0.10607838033602278
2021-03-31,2021-04-30,0.24709178507328033,0.004408928079360663,0.1635997497238793,0.04042415419681524,1.8341314439241876,0.9170657219620938,3.0000880249790196,1.5191849667091368,1.4809030582698823,0.03828190843925433,0.0038176343907092144,0.036606519806106026,0.039507088474853146,0.03859002275289106,0.03583882558700477,0.03735593687099949,0.03488776510721635
2021-04-30,2021-05-31,0.4298578202724457,0.005957216355266692,0.1629465244300458,0.07004383781247031,1.8384780602495525,0.9192390301247763,3.0244461338251094,1.5326015095439107,1.4918446242811991,0.04075688526271165,0.005152222901929501,0.06489161491054081,0.06912459878234553,0.06820535975222076,0.06544764266184643,0.0669621558986531,0.06447574819151777
2021-05-31,2021-06-30,-0.2686532437801361,0.004114097641250702,0.15621105898304027,-0.04196660771012394,1.4028139270041386,0.7014069635020693,2.9266956763520993,1.4705108704275087,1.4561848059245905,0.014326064502917957,0.004059095947821712,-0.04602570365794566,-0.04266801467362601,-0.04336942163712808,-0.04547364252763429,-0.04458290897539857,-0.04700988365193955
2021-06-30,2021-07-31,0.47879284620285034,0.005245720596355641,0.14834950108376588,0.0710286798566691,1.441736679848448,0.720868339924224,2.8657584050034424,1.5135575523864055,1.3522008526170364,0.16135669976936895,0.0040644391451044575,0.06696424071156463,0.07030781151674487,0.06958694317682064,0.06742433815704797,0.06846010913297311,0.06620644104527805
2021-07-31,2021-08-31,-0.012610217556357384,0.004072766766223146,0.14104495115478038,-0.0017786075192875812,1.4114567541988041,0.7057283770994021,2.5487636587424394,1.316798672623484,1.2319649861189554,0.08483368650452838,0.003468793112852738,-0.005247400632140319,-0.002484335896386983,-0.0031900642734863853,-0.005307249404784591,-0.004216701761918848,-0.006269976738783774
2021-08-31,2021-09-30,0.11784932017326355,0.0040409482758621,0.14103921288655127,0.01662137535645226,1.2475593364749595,0.6237796682374798,2.704989109543989,1.4437606858121952,1.2612284237317937,0.18253226208040152,0.003731078161678992,0.012890297194773269,0.01599759568821478,0.015373816019977301,0.013502477015264861,0.01432279233353414,0.012220744960647817
